"Admin Custom Shipping Rate:","Taxas de transporte personalizados"
"Custom Shipping Rate","Taxas de transporte personalizados"
"Rate","Taxa"
"Title","Título"
"Note: This will override any other shipping method selected.","Nota: Isto irá substituir qualquer outro método selecionado."
"Save","Salvar"
