"Admin Custom Shipping Rate:","Tarifas de transporte personalizadas"
"Custom Shipping Rate","Tarifas de transporte personalizadas"
"Rate","Tarifa"
"Title","Título"
"Note: This will override any other shipping method selected.","Nota: Esto anulará cualquier otro método de envío seleccionado."
"Save","Guardar"
